,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,occurence_timestamp,timeStampUTC,author,content.message,content.text_content,content.giftText,content.giftedText,sentiment
271,271,271,271,273,0:53,1707172318338244,Gerardo Almanza,Yoooooo ,Yoooooo ,,,
272,272,272,272,274,0:53,1707172318378293,Anthony Classon,yesss badlu ,yesss badlu ,,,
273,273,273,273,275,0:54,1707172318572258,Laty,Bg3  $👀 ,Bg3  ,,,
274,274,274,274,276,0:54,1707172318733467,EccentricBass,HES BACK! HES LIVE!  ,HES BACK! HES LIVE!  ,,,
275,275,275,275,277,0:54,1707172318780192,Toby_love199b,Sorry bye ,Sorry bye ,,,
276,276,276,276,278,0:54,1707172318849169,Bacaw,lud pog ,lud pog ,,,
277,277,277,277,279,0:54,1707172319039532,angie 🕶,What’s poppin. ,What’s poppin. ,,,
278,278,278,278,280,0:54,1707172319202448,Advitheiy,hair looks extra good today ,hair looks extra good today ,,,
279,279,279,279,281,0:54,1707172319360623,Dan Brooks,Good to see ya Lud! ,Good to see ya Lud! ,,,
280,280,280,280,282,0:54,1707172319346561,SKS_MASTER,YO ,YO ,,,
281,281,281,281,283,0:55,1707172319680439,Odinmo,yooooo ,yooooo ,,,
282,282,282,282,284,0:55,1707172320015051,Elmo’s World,story time?? ,story time?? ,,,
283,283,283,283,285,0:56,1707172320620047,meow,MEOW ,MEOW ,,,
284,284,284,284,286,0:56,1707172320998564,Sparrow,BALDURS GATE JUST AS IM ABOUT TO GO TO BED NOOOOO ,BALDURS GATE JUST AS IM ABOUT TO GO TO BED NOOOOO ,,,
285,285,285,285,287,0:57,1707172321660224,Ian Schmidt,Was just watching the skibity toilet vod  ,Was just watching the skibity toilet vod  ,,,
286,286,286,286,288,0:58,1707172322372694,Nate Phung,how was the grammy's yesterday ,how was the grammy's yesterday ,,,
287,287,287,287,289,0:58,1707172322513490,Crazyclip,Sup ,Sup ,,,
288,288,288,288,290,0:58,1707172322829843,Vappy,DUBBIN RETURNS ,DUBBIN RETURNS ,,,
289,289,289,289,291,0:58,1707172323111458,eschee,THERES A NEW SUPER AUTO PETS PACK ,THERES A NEW SUPER AUTO PETS PACK ,,,
290,290,290,290,292,0:58,1707172323219886,Eric P,YO ,YO ,,,
291,291,291,291,293,0:59,1707172323413409,sandra,WE MISSED U LUD ,WE MISSED U LUD ,,,
292,292,292,292,294,0:59,1707172323472861,7angryChickens,dubbin back??? ,dubbin back??? ,,,
293,293,293,293,295,0:59,1707172323572447,Colin Foley,Yo yo yo what up what up what up ludwin  ,Yo yo yo what up what up what up ludwin  ,,,
294,294,294,294,296,0:59,1707172323894582,_chezbadger,🇬🇧🇮🇹🇩🇪 ,🇬🇧🇮🇹🇩🇪 ,,,
295,295,295,295,297,0:59,1707172323961351,WickedMusselYT,i found this just in time lol ,i found this just in time lol ,,,
296,296,296,296,298,0:59,1707172323960404,Jason Krieg,I member ,I member ,,,
297,297,297,297,299,0:59,1707172324038143,Jake Goldberg,Haven’t caught a live stream for several months. Glad to make this one =) ,Haven’t caught a live stream for several months. Glad to make this one =) ,,,
298,298,298,298,300,0:59,1707172324172916,dide,hi sir  ,hi sir  ,,,
299,299,299,299,301,0:59,1707172324260405,marcelo ramirez,heeelllooo lugwig ,heeelllooo lugwig ,,,
300,300,300,300,302,0:59,1707172324343445,Socksisbetterdenu,SUPPPPPP ,SUPPPPPP ,,,
301,301,301,301,303,0:59,1707172324372160,Srdzfdxtfyufk,no ,no ,,,
302,302,302,302,304,1:00,1707172324844072,Mixa204,Bye ,Bye ,,,
303,303,303,303,305,1:00,1707172325025947,Qazwet,did u win anything last night ,did u win anything last night ,,,
304,304,304,304,306,1:00,1707172325097292,Levi Gerlach,nice mogle mail ,nice mogle mail ,,,
305,305,305,305,307,1:00,1707172325227514,ilikeurjohn,Ludwig when is the streamer awards ,Ludwig when is the streamer awards ,,,
306,306,306,306,308,1:00,1707172325339641,Elmo’s World,no ,no ,,,
307,307,307,307,309,1:01,1707172325605591,Saph1r0,greetings Mr Ludwig ,greetings Mr Ludwig ,,,
308,308,308,308,310,1:01,1707172325600416,dundundundun,Hey Lud!! ,Hey Lud!! ,,,
309,309,309,309,311,1:01,1707172325692134,Jake Blazejowski,no ,no ,,,
310,310,310,310,312,1:01,1707172325877438,Bezawit Wubshet,HOW R U? ,HOW R U? ,,,
311,311,311,311,313,1:01,1707172325882376,Six,early one today ,early one today ,,,
312,312,312,312,314,1:01,1707172326000988,AffluentLight,You should ,You should ,,,
313,313,313,313,315,1:01,1707172326106596,Bruno,Yo ellen peepoHey  ,Yo ellen peepoHey  ,,,
314,314,314,314,316,1:01,1707172326383179,coolProgramer123,first stream without member ,first stream without member ,,,
315,315,315,315,317,1:01,1707172326359684,Logan Papineau,Since when did Ludwig play balls gate? Love the game  ,Since when did Ludwig play balls gate? Love the game  ,,,
316,316,316,316,318,1:02,1707172326616580,OnlyShadow 767,Nope  ,Nope  ,,,
317,317,317,317,319,1:02,1707172326722511,Hyper Nova,hi luddy  ,hi luddy  ,,,
318,318,318,318,320,1:02,1707172327137386,KPBeachan,hii!!  ,hii!!  ,,,
319,319,319,319,321,1:03,1707172327773033,MASTER SHOT,and i just finished the latest mogles mail ,and i just finished the latest mogles mail ,,,
320,320,320,320,322,1:03,1707172328051326,Marionettelavey,I’ve never clicked so fast can’t wait to see you play bg3 ,I’ve never clicked so fast can’t wait to see you play bg3 ,,,
321,321,321,321,323,1:03,1707172328090713,stormlight_05,mogul mail printing views Pog  ,mogul mail printing views Pog  ,,,
322,322,322,322,324,1:03,1707172328210817,Bulbasir,Nah it isnt ,Nah it isnt ,,,
323,323,323,323,325,1:03,1707172328230658,vivo,LETSFUCKINGGO  ,LETSFUCKINGGO  ,,,
324,324,324,324,326,1:03,1707172328260045,Dak,Yo lud  ,Yo lud  ,,,
325,325,325,325,327,1:03,1707172328311752,Glitching Pig,it isnt ,it isnt ,,,
326,326,326,326,328,1:04,1707172329046359,Crazyclip,No ,No ,,,
327,327,327,327,329,1:04,1707172329258221,Danny8971,Hello ,Hello ,,,
328,328,328,328,330,1:05,1707172329749751,Himbo Smithen,I appreciate that you get right to stream without a BRB screen js ,I appreciate that you get right to stream without a BRB screen js ,,,
329,329,329,329,331,1:05,1707172329910580,SutaSkyBlue,!music ,!music ,,,
330,330,330,330,332,1:05,1707172330191869,RTR,Yep ,Yep ,,,
331,331,331,331,333,1:06,1707172330546667,Xavier Wilt,Osama Bin Lava Cake. (A CaseOh Joke.) ,Osama Bin Lava Cake. (A CaseOh Joke.) ,,,
332,332,332,332,334,1:06,1707172330909972,antlat333,Is TTS on? ,Is TTS on? ,,,
333,333,333,333,335,1:06,1707172330969995,ari,yo ,yo ,,,
334,334,334,334,336,1:06,1707172331134269,Marcus Hernandez,Is the flow coming back ,Is the flow coming back ,,,
335,335,335,335,337,1:06,1707172331255534,GALAXY PRO,Will baldurs gate be for everyone ,Will baldurs gate be for everyone ,,,
336,336,336,336,338,1:06,1707172331268083,Paulene Cunningham,How was the Grammys  ,How was the Grammys  ,,,
337,337,337,337,339,1:07,1707172331437242,SneeZ Smash,No it isn't ,No it isn't ,,,
338,338,338,338,340,1:07,1707172331555152,jiimkoziii,hi guys woooooooooooooooooooooooooooooooooooooooo ,hi guys woooooooooooooooooooooooooooooooooooooooo ,,,
339,339,339,339,341,1:07,1707172331776901,ThrashBandicoot,Spontaneous Stream-wig ,Spontaneous Stream-wig ,,,
340,340,340,340,342,1:07,1707172331863441,JackGotGamez,nreaty :) ,nreaty :) ,,,
341,341,341,341,343,1:07,1707172332148392,Swag God,POGGIES  ,POGGIES  ,,,
342,342,342,342,344,1:07,1707172332293574,ShiniChilling,Yooo ,Yooo ,,,
343,343,343,343,345,1:07,1707172332269731,Myles,ONLINE LORE  ,ONLINE LORE  ,,,
344,344,344,344,346,1:08,1707172332476169,Yeet,"Ludwig, would you rather have a hole in your hand or a hand in your hole? ","Ludwig, would you rather have a hole in your hand or a hand in your hole? ",,,
345,345,345,345,347,1:08,1707172332668968,Snikit,It’s not ,It’s not ,,,
346,346,346,346,348,1:08,1707172333147330,SentientAunt,yooooo ,yooooo ,,,
347,347,347,347,349,1:08,1707172333207143,Bacon man,Im missing my homework for this ,Im missing my homework for this ,,,
348,348,348,348,350,1:09,1707172333473166,AffluentLight,You should play poppy playtime  ,You should play poppy playtime  ,,,
349,349,349,349,351,1:09,1707172333601599,RaylonRT,no ,no ,,,
350,350,350,350,352,1:09,1707172334006074,JackGotGamez,hitnot ,hitnot ,,,
351,351,351,351,353,1:09,1707172334296495,SKS_MASTER,Alrighty let me get my popcorn? ,Alrighty let me get my popcorn? ,,,
352,352,352,352,354,1:10,1707172334375223,oldacc,hello lugwid ,hello lugwid ,,,
353,353,353,353,355,1:10,1707172334640696,Jeffrey Parsons,Sing me happy birthday  ,Sing me happy birthday  ,,,
354,354,354,354,356,1:10,1707172334821717,Toby_love199b,Byeeeee ,Byeeeee ,,,
355,355,355,355,357,1:10,1707172335247886,Flosszyy,How was the Grammys ,How was the Grammys ,,,
356,356,356,356,358,1:11,1707172335412920,Srdzfdxtfyufk,theyre asking cause of baldurs though ,theyre asking cause of baldurs though ,,,
357,357,357,357,359,1:11,1707172335450616,Justin E,hello Mr Wig ,hello Mr Wig ,,,
358,358,358,358,360,1:11,1707172335515214,Anthony Classon,YESSS BALDURS GATE 3!!!!!!! ,YESSS BALDURS GATE 3!!!!!!! ,,,
359,359,359,359,361,1:11,1707172335657825,Pierce,Lesgooooo ,Lesgooooo ,,,
360,360,360,360,362,1:11,1707172336191636,ari,aribody ,aribody ,,,
361,361,361,361,363,1:12,1707172336463230,Amro Heshmat,BG3 BABYYYYYY ,BG3 BABYYYYYY ,,,
362,362,362,362,364,1:12,1707172336476230,Emma Lemanski,I’ve been missing ur streams! ,I’ve been missing ur streams! ,,,
363,363,363,363,365,1:12,1707172336488651,SANKI,make more story video  $📸 ,make more story video  ,,,
364,364,364,364,366,1:12,1707172336991087,Ivan Lopez,Yoooo luddy ,Yoooo luddy ,,,
365,365,365,365,367,1:12,1707172337070858,SutaSkyBlue,music! ,music! ,,,
366,366,366,366,370,1:12,1707172337251213,lotsoftatoes,Regular ass peep here ,Regular ass peep here ,,,
367,367,367,367,371,1:13,1707172337473837,Trent Lundquist,Dubbin and the hoeless is back!!!  ,Dubbin and the hoeless is back!!!  ,,,
368,368,368,368,372,1:13,1707172337907076,koutayba chaker,baldur gate is back! ,baldur gate is back! ,,,
369,369,369,369,373,1:13,1707172337951382,εpsilon,salut les perdant ,salut les perdant ,,,
370,370,370,370,374,1:13,1707172338245869,Bran,what's your stream schedule look like this week? ,what's your stream schedule look like this week? ,,,
371,371,371,371,375,1:14,1707172338647547,BK_gOoFy_246,Yep a ,Yep a ,,,
372,372,372,372,376,1:14,1707172339008546,mc brawla,dubbin!!!! ,dubbin!!!! ,,,
373,373,373,373,377,1:15,1707172339531705,Null the historian,Huzzah ,Huzzah ,,,
374,374,374,374,378,1:15,1707172339650932,Diamond Duck97,Baldur’s Gate!!!!! ,Baldur’s Gate!!!!! ,,,
375,375,375,375,379,1:15,1707172339833812,Dawson,reg a lurr ,reg a lurr ,,,
376,376,376,376,380,1:15,1707172339940671,ms_INDER,Hello ,Hello ,,,
377,377,377,377,381,1:15,1707172340105184,Clanzy ,Ludwig more like where’s a wig. ,Ludwig more like where’s a wig. ,,,
378,378,378,378,382,1:15,1707172340276689,ella rose,hes a man for the people ,hes a man for the people ,,,
379,379,379,379,383,1:16,1707172340441533,PastaMystic,the baldurs one will be ,the baldurs one will be ,,,
380,380,380,380,384,1:16,1707172340511890,Lord Pantero,I’m allowed in here? ,I’m allowed in here? ,,,
381,381,381,381,385,1:16,1707172341157526,SKS_MASTER,YO ,YO ,,,
382,382,382,382,386,1:16,1707172341290340,Fishingforbeginners,Wait you have members only streams ,Wait you have members only streams ,,,
383,383,383,383,387,1:16,1707172341308897,icedcoffeethomas,hit that luddy rq tho??? ,hit that luddy rq tho??? ,,,
384,384,384,384,388,1:17,1707172341464283,Ola Mugnier,Lebron James is the goat ,Lebron James is the goat ,,,
385,385,385,385,389,1:17,1707172341623788,t_jerm,I’m built different  ,I’m built different  ,,,
386,386,386,386,390,1:17,1707172341660722,Ellen Love,everybody Peepo ,everybody Peepo ,,,
387,387,387,387,391,1:17,1707172342078311,Bruno,yo vivo peepoHey  ,yo vivo peepoHey  ,,,
388,388,388,388,392,1:17,1707172342103169,Fotini,Story time?  ,Story time?  ,,,
389,389,389,389,393,1:18,1707172342396745,Hyper Nova,is tts on ,is tts on ,,,
390,390,390,390,394,1:18,1707172342489622,jta156,For errybody ,For errybody ,,,
391,391,391,391,395,1:18,1707172342523173,eschee,NEW SUPER AUTO PETS PACK ,NEW SUPER AUTO PETS PACK ,,,
392,392,392,392,396,1:18,1707172342582869,EccentricBass,Earlywig! It is possible!!! ,Earlywig! It is possible!!! ,,,
393,393,393,393,397,1:18,1707172342984530,azmi,yoooo ,yoooo ,,,
394,394,394,394,398,1:18,1707172343105281,SutaSkyBlue,!song ,!song ,,,
395,395,395,395,399,1:18,1707172343345816,HeyyyItsJet !,I’m doing a lot of drugs A LOT ,I’m doing a lot of drugs A LOT ,,,
396,396,396,396,400,1:20,1707172344590392,dep,just grabbed a pot lid fresh outta the oven and fucked my hand ,just grabbed a pot lid fresh outta the oven and fucked my hand ,,,
397,397,397,397,402,1:21,1707172345822602,Kobus stolk,"Just watched your swatting stream from a year ago, perfect timing :) @ludwig ","Just watched your swatting stream from a year ago, perfect timing :) @ludwig ",,,
398,398,398,398,403,1:21,1707172345896005,SneeZ Smash,Online Lore stream ,Online Lore stream ,,,
399,399,399,399,404,1:22,1707172346615310,Salad Snick,I'll be regular for you Flirt  ,I'll be regular for you Flirt  ,,,
400,400,400,400,405,1:22,1707172347002241,Misimaro Memes,HEY YOUTUBE ,HEY YOUTUBE ,,,
401,401,401,401,406,1:22,1707172347328998,cring,L ,L ,,,
402,402,402,402,407,1:23,1707172347796216,April B,IS DUBBIN BACK FOR US??!?! $ludwigU ,IS DUBBIN BACK FOR US??!?! ,,,
403,403,403,403,408,1:23,1707172347972343,NotSleepy,your mogual mail vid was good!!!!! $😆 $yt ,your mogual mail vid was good!!!!! ,,,
404,404,404,404,409,1:24,1707172348789292,Michael Ciccone,the everydayman's stream ,the everydayman's stream ,,,
405,405,405,405,410,1:24,1707172348956403,Ghost,a ,a ,,,
406,406,406,406,411,1:24,1707172349119562,Snikit,How long? ,How long? ,,,
407,407,407,407,412,1:25,1707172349695521,Pastel Dreamland,Hellooo~! ,Hellooo~! ,,,
408,408,408,408,413,1:25,1707172349737015,Jaco,ReallyGun SHORT STREAM ,ReallyGun SHORT STREAM ,,,
409,409,409,409,414,1:25,1707172349823036,dragau4,LETSGO ,LETSGO ,,,
410,410,410,410,415,1:25,1707172349927127,good bread,I was just about to do math ,I was just about to do math ,,,
411,411,411,411,416,1:26,1707172350461506,CHIP,Hi ludbugs:) ,Hi ludbugs:) ,,,
412,412,412,412,417,1:26,1707172350782203,OnlyShadow 767,peepoHey @vvvivvvo  ,peepoHey @vvvivvvo  ,,,
413,413,413,413,418,1:26,1707172351071843,Winter D. Moon,hii Luddy how's your day been $ludwig7 ,hii Luddy how's your day been ,,,
414,414,414,414,419,1:26,1707172351175272,UltraZonix,baldurs gate letss gooo ,baldurs gate letss gooo ,,,
415,415,415,415,420,1:27,1707172352256998,SutaSkyBlue,song! ,song! ,,,
416,416,416,416,421,1:28,1707172352607367,Alasdair,NODDERS ,NODDERS ,,,
417,417,417,417,422,1:28,1707172352632007,Josh Paine,secret stream? ,secret stream? ,,,
418,418,418,418,423,1:28,1707172352869898,Moose_the_dog,NOOOO IM POOR ,NOOOO IM POOR ,,,
419,419,419,419,424,1:28,1707172353251564,T A,nooooooooo ,nooooooooo ,,,
420,420,420,420,425,1:28,1707172353347554,Mw2Knifedyou,I await the BG3 vod  ,I await the BG3 vod  ,,,
421,421,421,421,426,1:30,1707172354598953,Diamond Duck97,lol nvm ,lol nvm ,,,
422,422,422,422,427,1:30,1707172354977353,NotSleepy,your mogual mail vid was good!!!!! $😆 ,your mogual mail vid was good!!!!! ,,,
423,423,423,423,428,1:31,1707172355522757,TVTOASTERVII,First time at a stream ,First time at a stream ,,,
424,424,424,424,429,1:31,1707172355601750,Chrissy Renee Aubenque,"happy to be here tho, can't wait for BG3 ","happy to be here tho, can't wait for BG3 ",,,
425,425,425,425,430,1:31,1707172355700771,Carter0604,Dubbin hip hip hooray ,Dubbin hip hip hooray ,,,
426,426,426,426,431,1:31,1707172355895887,Sireul,boooooo ,boooooo ,,,
427,427,427,427,432,1:31,1707172355899103,Angel Romero,when are you having playboi carti on stream? ,when are you having playboi carti on stream? ,,,
428,428,428,428,433,1:32,1707172356942712,OnlyShadow 767,YEP ,YEP ,,,
429,429,429,429,435,1:32,1707172357376371,Crazyclip,Story time???? ,Story time???? ,,,
430,430,430,430,438,1:33,1707172357679791,Jake Blazejowski,It was good ,It was good ,,,
431,431,431,431,440,1:33,1707172357764334,TC Plays,20 second delay ,20 second delay ,,,
432,432,432,432,441,1:34,1707172358616670,Bacon man,Im missing my homework for this ,Im missing my homework for this ,,,
433,433,433,433,443,1:34,1707172359027881,Cece,YEP ,YEP ,,,
434,434,434,434,444,1:34,1707172359120464,nico&doti,Helo $hand-pink-waving $hand-pink-waving $face-blue-smiling $face-blue-smiling ,Helo ,,,
435,435,435,435,445,1:34,1707172359275712,SKS_MASTER,LIVE ,LIVE ,,,
436,436,436,436,446,1:34,1707172359412991,Dan Brooks,you got the whole crew back for BG3? ,you got the whole crew back for BG3? ,,,
437,437,437,437,448,1:36,1707172360968025,Ivan Lopez,IM WORKING RN LOL ,IM WORKING RN LOL ,,,
438,438,438,438,449,1:36,1707172361074813,Strakken,wait ,wait ,,,
439,439,439,439,450,1:36,1707172361156399,eschee,lol ,lol ,,,
440,440,440,440,452,1:37,1707172361442776,Adam Ward,Ludwig if I come on your stream for 6 minutes can you give me 2 mil ,Ludwig if I come on your stream for 6 minutes can you give me 2 mil ,,,
441,441,441,441,453,1:37,1707172361939788,DerienandFredYT,NNNNNNNNNNNNNOOOOOOOOOOOOOOOOO ,NNNNNNNNNNNNNOOOOOOOOOOOOOOOOO ,,,
442,442,442,442,454,1:37,1707172362238354,Wingin’ it,Ballers gate is not good ,Ballers gate is not good ,,,
443,443,443,443,455,1:38,1707172362472360,Thorn Hayne,whats with this camalot331 guy? ,whats with this camalot331 guy? ,,,
444,444,444,444,457,1:39,1707172363354141,Nate Phung,how was the grammy's yesterday bro ,how was the grammy's yesterday bro ,,,
445,445,445,445,459,1:39,1707172364109232,Ricky Hawkins,RIP Adin  ,RIP Adin  ,,,
446,446,446,446,460,1:39,1707172364108818,Jacob Laduke,$ludwigW $ludwigW $ludwigW ,,,,
447,447,447,447,461,1:39,1707172364290198,SKS_MASTER,Uhm ,Uhm ,,,
448,448,448,448,462,1:40,1707172364741213,Pierce,carti ICANT ,carti ICANT ,,,
449,449,449,449,464,1:40,1707172365291232,Edgar Herrera,Coots? ,Coots? ,,,
450,450,450,450,465,1:41,1707172365844992,Hifive326,yo ,yo ,,,
451,451,451,451,466,1:41,1707172366274498,ari,pepeW  ,pepeW  ,,,
452,452,452,452,467,1:42,1707172366542399,DataRew,Couldn't happen to a shittier human ,Couldn't happen to a shittier human ,,,
453,453,453,453,468,1:42,1707172366536203,Bruno,yo azmi peepoHey  ,yo azmi peepoHey  ,,,
454,454,454,454,469,1:42,1707172366621775,UltraZonix,baldurs gate with who? ,baldurs gate with who? ,,,
455,455,455,455,470,1:42,1707172367398462,RaylonRT,I SAW ,I SAW ,,,
456,456,456,456,471,1:43,1707172367662451,Moose_the_dog,PLEASE I CANT AFFORD MEMBER ,PLEASE I CANT AFFORD MEMBER ,,,
457,457,457,457,473,1:43,1707172367762367,lexi,RIPBOZO  ,RIPBOZO  ,,,
458,458,458,458,474,1:43,1707172368199512,Stephan Andros,put that in the title then ,put that in the title then ,,,
459,459,459,459,475,1:44,1707172368684283,Spirit,how have you been ,how have you been ,,,
460,460,460,460,476,1:44,1707172368851078,jesper6666,will getting announced for OTK soon!  ,will getting announced for OTK soon!  ,,,
461,461,461,461,477,1:44,1707172368945455,Bacon Man,Mogul mail better than Ludwig  ,Mogul mail better than Ludwig  ,,,
462,462,462,462,479,1:44,1707172368982552,Mel04,hiii ,hiii ,,,
463,463,463,463,481,1:44,1707172369055283,Freddie Freedom,What’s the story about bozo ,What’s the story about bozo ,,,
464,464,464,464,482,1:44,1707172369015929,EccentricBass,Massive W for Playboy Carti ,Massive W for Playboy Carti ,,,
465,465,465,465,483,1:44,1707172369180567,Gerardo Almanza,He’s so productive for us  ,He’s so productive for us  ,,,
466,466,466,466,484,1:45,1707172369591022,PastaMystic,bro is such an adin fan ,bro is such an adin fan ,,,
467,467,467,467,485,1:45,1707172369651635,Lukvaq,yo ,yo ,,,
468,468,468,468,486,1:45,1707172369754428,Levi Gerlach,aden ross short stream? ,aden ross short stream? ,,,
469,469,469,469,488,1:45,1707172370326199,Martin,How's the rain? ,How's the rain? ,,,
470,470,470,470,489,1:46,1707172371252484,OnlyShadow 767,Story time POGGIES ,Story time POGGIES ,,,
471,471,471,471,492,1:47,1707172372053307,Strakken,W im a member ,W im a member ,,,
472,472,472,472,493,1:47,1707172372368089,Aayush Mohod,hi ,hi ,,,
473,473,473,473,494,1:48,1707172372627782,Bruno,yarb ,yarb ,,,
474,474,474,474,496,1:48,1707172372708017,Bulbasir,$ludwigW $ludwigW $ludwigW bro got saved by chat once but didn’t learn ,bro got saved by chat once but didn’t learn ,,,
475,475,475,475,497,1:48,1707172373114123,CHIP,Bet ,Bet ,,,
476,476,476,476,498,1:48,1707172373150626,Charlouf,Adin ross did nothing wrong ! ,Adin ross did nothing wrong ! ,,,
477,477,477,477,499,1:48,1707172373337757,yasmine temmam,are you gonna meet other RedBull sports stuff? ,are you gonna meet other RedBull sports stuff? ,,,
478,478,478,478,500,1:49,1707172373490234,day_ dayz, Crazy  , Crazy  ,,,
479,479,479,479,502,1:49,1707172373886771,ella rose,can you show your vid on stream ,can you show your vid on stream ,,,
480,480,480,480,503,1:49,1707172373920391,Biel Benito,Ok ,Ok ,,,
481,481,481,481,504,1:49,1707172373989422,Kelvin Bekoe,you got rid of the mustache ,you got rid of the mustache ,,,
482,482,482,482,505,1:49,1707172374032404,Bacon man,Im missing my homework for this ,Im missing my homework for this ,,,
483,483,483,483,506,1:49,1707172374227410,Finix Moon,Luddy Baldy Gawldy ,Luddy Baldy Gawldy ,,,
484,484,484,484,507,1:49,1707172374347473,Ozzy Bani,i thought he wasnt boutta be live ,i thought he wasnt boutta be live ,,,
485,485,485,485,508,1:50,1707172374515600,Jeffrey Parsons,Sing me happy birthday plzzz ,Sing me happy birthday plzzz ,,,
486,486,486,486,511,1:51,1707172375492696,Gerardo Almanza,You’re so big  ,You’re so big  ,,,
487,487,487,487,512,1:51,1707172375689110,nico&doti,holy ,holy ,,,
488,488,488,488,514,1:51,1707172375973574,Simon Vaz,Im popping s gummy to get ready for BALDURS GATE .  $💨   ,Im popping s gummy to get ready for BALDURS GATE .    ,,,
